"Ytrain","PC1","PC2","sexFemale","age","raceAfrican.American","raceAsian","raceCaucasian","raceHispanic","raceOther","juv_fel_count","juv_misd_count","juv_other_count","priors_count","c_charge_degreeM","log.age.","log.juv_fel_count.","log.juv_misd_count.","log.juv_other_count.","log.priors_count."
2,1.52765578470791,0.774120390204998,0,35,0,0,1,0,0,0,0,0,0,0,3.58351893845611,0,0,0,0
1,-0.100292143883452,-3.84715018315012,1,48,0,0,1,0,0,0,0,0,17,0,3.89182029811063,0,0,0,2.89037175789616
1,0.841483473901634,0.761739558045512,0,31,0,0,0,1,0,0,0,0,1,0,3.46573590279973,0,0,0,0.693147180559945
2,1.14487650092341,2.06768376315224,0,26,0,0,0,1,0,0,0,0,0,1,3.29583686600433,0,0,0,0
2,0.44817855422503,-1.29330314451484,0,43,1,0,0,0,0,0,0,0,3,0,3.78418963391826,0,0,0,1.38629436111989
1,0.213407437876473,1.50584893219271,0,25,1,0,0,0,0,0,0,0,1,1,3.25809653802148,0,0,0,0.693147180559945
2,-4.34120517331141,-2.92615331420942,0,34,1,0,0,0,0,0,1,0,20,0,3.55534806148941,0,0.693147180559945,0,3.04452243772342
2,-2.15830899538982,-0.34073547530913,0,24,0,0,0,1,0,1,0,0,4,0,3.2188758248682,0.693147180559945,0,0,1.6094379124341
1,1.03763503700368,-3.14284427566522,0,56,0,0,1,0,0,0,0,0,6,0,4.04305126783455,0,0,0,1.94591014905531
1,0.35344089877148,2.33763538727636,0,23,1,0,0,0,0,0,0,0,0,0,3.17805383034795,0,0,0,0
1,0.929475390229242,2.66258214661922,0,21,0,0,1,0,0,0,0,0,0,1,3.09104245335832,0,0,0,0
1,1.39096624087157,1.54128263190359,0,29,0,0,1,0,0,0,0,0,0,1,3.40119738166216,0,0,0,0
1,1.70311754446078,0.348460115707784,0,39,0,0,1,0,0,0,0,0,0,0,3.68887945411394,0,0,0,0
2,-2.92994849112451,-0.220169231500674,0,33,1,0,0,0,0,0,0,1,9,1,3.52636052461616,0,0,0.693147180559945,2.30258509299405
1,0.926687508382165,0.626101303973881,0,31,0,0,1,0,0,0,0,0,1,0,3.46573590279973,0,0,0,0.693147180559945
1,1.15811041623018,2.63844733251641,1,22,0,0,1,0,0,0,0,0,0,1,3.13549421592915,0,0,0,0
2,0.366676519472615,0.191302281271269,0,29,0,0,1,0,0,0,0,0,3,0,3.40119738166216,0,0,0,1.38629436111989
1,1.23312101988802,0.732824147807736,1,37,1,0,0,0,0,0,0,0,0,0,3.63758615972639,0,0,0,0
2,1.93304519096664,-1.81383736636885,0,56,0,0,1,0,0,0,0,0,1,0,4.04305126783455,0,0,0,0.693147180559945
1,1.09794670722595,1.06080595606017,1,34,1,0,0,0,0,0,0,0,0,0,3.55534806148941,0,0,0,0
2,-1.82802586537543,0.079544563562068,0,27,1,0,0,0,0,1,0,0,1,0,3.3322045101752,0.693147180559945,0,0,0.693147180559945
1,1.19521236944998,-1.04268765352752,0,43,0,0,1,0,0,0,0,0,2,0,3.78418963391826,0,0,0,1.09861228866811
1,1.66038889288385,0.452099419168279,0,38,0,0,1,0,0,0,0,0,0,0,3.66356164612965,0,0,0,0
1,0.83233037768626,-0.938774622918965,0,39,0,0,1,0,0,0,0,0,3,0,3.68887945411394,0,0,0,1.38629436111989
2,-2.33148059200983,2.68758401829041,0,24,1,0,0,0,0,0,0,1,1,0,3.2188758248682,0,0,0.693147180559945,0.693147180559945
1,2.62861341932869,-0.929272432798399,1,55,0,0,1,0,0,0,0,0,0,1,4.02535169073515,0,0,0,0
2,0.567524785920108,0.210555377212223,0,35,1,0,0,0,0,0,0,0,1,0,3.58351893845611,0,0,0,0.693147180559945
1,-0.934680124865456,-5.89050704488458,0,61,1,0,0,0,0,0,0,0,25,0,4.12713438504509,0,0,0,3.25809653802148
1,0.709686961025583,-1.28536272276243,0,40,0,0,1,0,0,0,0,0,4,0,3.71357206670431,0,0,0,1.6094379124341
1,0.0157202416146212,-0.244281819548481,0,33,1,0,0,0,0,0,0,0,3,0,3.52636052461616,0,0,0,1.38629436111989
2,1.07657798077951,1.86929989707504,0,26,0,0,1,0,0,0,0,0,0,0,3.29583686600433,0,0,0,0
2,-3.50742486260058,-2.16846566421691,0,32,0,0,1,0,0,0,1,0,15,0,3.49650756146648,0,0.693147180559945,0,2.77258872223978
1,0.636752255298071,1.64932604350186,0,28,1,0,0,0,0,0,0,0,0,0,3.36729582998647,0,0,0,0
1,2.09948725984343,-0.177654728176632,0,45,0,0,1,0,0,0,0,0,0,1,3.8286413964891,0,0,0,0
2,1.28850098069086,1.35460999867619,0,30,0,0,1,0,0,0,0,0,0,0,3.43398720448515,0,0,0,0
1,1.50781936727198,-2.68897243720868,1,57,0,0,1,0,0,0,0,0,4,0,4.06044301054642,0,0,0,1.6094379124341
2,-0.342647115372679,0.62590863882822,0,26,1,0,0,0,0,0,0,0,3,0,3.29583686600433,0,0,0,1.38629436111989
1,0.567524785920108,0.210555377212223,0,35,1,0,0,0,0,0,0,0,1,0,3.58351893845611,0,0,0,0.693147180559945
1,2.19066474542091,-0.904015505795767,0,54,0,0,0,1,0,0,0,0,0,0,4.00733318523247,0,0,0,0
1,0.853655782313871,1.65383674276912,1,29,1,0,0,0,0,0,0,0,0,0,3.40119738166216,0,0,0,0
1,2.06328357871171,0.440720172433109,1,40,0,0,1,0,0,0,0,0,0,1,3.71357206670431,0,0,0,0
2,0.773497115265604,0.998074069749228,0,28,0,0,1,0,0,0,0,0,1,0,3.36729582998647,0,0,0,0.693147180559945
1,-1.54346670256263,3.34780644706893,1,25,1,0,0,0,0,0,0,1,0,1,3.25809653802148,0,0,0.693147180559945,0
1,0.64124626413388,-1.32647233499524,0,44,1,0,0,0,0,0,0,0,3,1,3.80666248977032,0,0,0,1.38629436111989
1,1.8017752826021,-1.06129625654062,0,48,0,0,1,0,0,0,0,0,1,1,3.89182029811063,0,0,0,0.693147180559945
1,2.19843989133578,-1.92634283042671,1,59,0,0,1,0,0,0,0,0,1,0,4.0943445622221,0,0,0,0.693147180559945
2,-2.46678244476179,1.86500364520999,0,23,0,0,1,0,0,0,0,1,4,0,3.17805383034795,0,0,0.693147180559945,1.6094379124341
1,2.49824081500121,-1.14368326099057,0,56,0,0,1,0,0,0,0,0,0,1,4.04305126783455,0,0,0,0
1,0.901288349467142,1.97370385238435,1,27,1,0,0,0,0,0,0,0,0,1,3.3322045101752,0,0,0,0
1,1.55559626631597,1.67273887439477,1,29,0,0,1,0,0,0,0,0,0,1,3.40119738166216,0,0,0,0
1,0.764423153610749,-0.45217295301297,1,34,0,0,1,0,0,0,0,0,4,1,3.55534806148941,0,0,0,1.6094379124341
1,0.456169932228081,2.61954520089077,1,22,1,0,0,0,0,0,0,0,0,0,3.13549421592915,0,0,0,0
2,0.566464592397002,-1.49850144645853,0,40,0,0,1,0,0,0,0,0,5,0,3.71357206670431,0,0,0,1.79175946922805
1,1.3383805777923,1.23350979734658,0,31,0,0,1,0,0,0,0,0,0,0,3.46573590279973,0,0,0,0
2,-1.12057696097754,-0.0833228093935895,0,24,1,0,0,0,0,0,0,0,8,0,3.2188758248682,0,0,0,2.19722457733622
1,0.462604959452338,2.28509097885581,1,20,0,0,1,0,0,0,0,0,1,0,3.04452243772342,0,0,0,0.693147180559945
2,-1.04522792930347,-1.0525609053289,0,29,1,0,0,0,0,0,0,0,10,0,3.40119738166216,0,0,0,2.39789527279837
1,0.531105665283093,0.497472485488321,0,30,0,0,0,1,0,0,0,0,2,0,3.43398720448515,0,0,0,1.09861228866811
1,1.44398962835001,-2.4954016729612,0,61,1,0,0,0,0,0,0,0,2,1,4.12713438504509,0,0,0,1.09861228866811
1,0.814440277190668,-0.531326447612916,0,37,0,0,0,1,0,0,0,0,3,1,3.63758615972639,0,0,0,1.38629436111989
2,1.18573762001209,0.0186970992408343,0,38,0,0,0,0,1,0,0,0,1,0,3.66356164612965,0,0,0,0.693147180559945
2,0.289656361144376,1.15528048501135,0,24,0,0,1,0,0,0,0,0,2,0,3.2188758248682,0,0,0,1.09861228866811
2,-2.0184646066288,3.97072510113517,0,20,1,0,0,0,0,0,0,1,0,1,3.04452243772342,0,0,0.693147180559945,0
2,-0.894419903618643,-5.1758396990588,0,56,1,0,0,0,0,0,0,0,22,0,4.04305126783455,0,0,0,3.13549421592915
2,1.42744542442168,-1.85082756072962,1,50,0,0,1,0,0,0,0,0,3,0,3.93182563272433,0,0,0,1.38629436111989
1,1.95950354803042,-0.251745135180361,0,47,0,0,0,0,1,0,0,0,0,0,3.87120101090789,0,0,0,0
1,2.07997082152203,-1.71017315927652,1,58,0,0,0,1,0,0,0,0,1,0,4.07753744390572,0,0,0,0.693147180559945
2,-0.994190634859749,-1.17648792655073,0,30,1,0,0,0,0,0,0,0,10,0,3.43398720448515,0,0,0,2.39789527279837
2,-1.12659826473459,-1.13664235572106,0,28,1,0,0,0,0,0,0,0,12,1,3.36729582998647,0,0,0,2.56494935746154
2,-2.24995156073333,1.10492927579173,0,20,1,0,0,0,0,1,0,0,1,0,3.04452243772342,0.693147180559945,0,0,0.693147180559945
2,0.677628929192904,0.744163038353612,1,28,0,0,1,0,0,0,0,0,2,0,3.36729582998647,0,0,0,1.09861228866811
2,0.810371172557817,-0.450368736416178,0,35,0,0,1,0,0,0,0,0,3,1,3.58351893845611,0,0,0,1.38629436111989
2,-0.120153162626454,1.88068046502688,0,22,1,0,0,0,0,0,0,0,1,0,3.13549421592915,0,0,0,0.693147180559945
1,1.8659487548691,0.413286702738658,1,41,0,0,0,1,0,0,0,0,0,0,3.73766961828337,0,0,0,0
2,0.718752434216449,-1.51433617752938,0,46,1,0,0,0,0,0,0,0,3,1,3.85014760171006,0,0,0,1.38629436111989
2,0.428691680981331,-3.84059405975164,0,61,1,0,0,0,0,0,0,0,8,0,4.12713438504509,0,0,0,2.19722457733622
1,-0.650546354844033,0.168123613060083,0,26,1,0,0,0,0,0,0,0,5,0,3.29583686600433,0,0,0,1.79175946922805
2,1.25144926185038,1.12355156806574,1,34,1,0,0,0,0,0,0,0,0,1,3.55534806148941,0,0,0,0
2,0.825770616837003,0.871128526525314,0,29,0,0,1,0,0,0,0,0,1,0,3.40119738166216,0,0,0,0.693147180559945
2,0.212770899527405,2.28927299043626,0,20,0,0,0,1,0,0,0,0,1,0,3.04452243772342,0,0,0,0.693147180559945
1,-0.691458362177585,-0.690096429760847,0,29,1,0,0,0,0,0,0,0,8,1,3.40119738166216,0,0,0,2.19722457733622
1,0.103781554677577,1.60706076735415,0,21,0,0,1,0,0,0,0,0,2,0,3.09104245335832,0,0,0,1.09861228866811
1,0.446290573541917,-0.646374807509722,0,34,0,0,1,0,0,0,0,0,4,0,3.55534806148941,0,0,0,1.6094379124341
1,-0.892526184601843,-4.90233769728045,0,54,1,0,0,0,0,0,0,0,21,0,4.00733318523247,0,0,0,3.09104245335832
1,-7.76228738204603,1.05888137705247,0,20,0,0,1,0,0,0,4,0,4,0,3.04452243772342,0,1.6094379124341,0,1.6094379124341
1,0.993480390785777,2.50699109002523,0,22,0,0,1,0,0,0,0,0,0,1,3.13549421592915,0,0,0,0
1,-0.129339971210552,-1.1649959233127,0,36,1,0,0,0,0,0,0,0,6,1,3.61091791264422,0,0,0,1.94591014905531
1,0.855414014765694,-0.559658739650305,0,36,0,0,1,0,0,0,0,0,3,1,3.61091791264422,0,0,0,1.38629436111989
1,-0.429516394138764,-3.81468921639413,0,50,1,0,0,0,0,0,0,0,15,1,3.93182563272433,0,0,0,2.77258872223978
2,-6.20837382272905,-7.3195962813144,0,47,0,0,0,0,0,4,0,0,22,0,3.87120101090789,1.6094379124341,0,0,3.13549421592915
2,-0.788455341940841,0.0700715684075353,1,25,1,0,0,0,0,0,0,0,7,0,3.25809653802148,0,0,0,2.07944154167984
1,0.531752133628929,0.732690396359382,0,31,1,0,0,0,0,0,0,0,1,1,3.46573590279973,0,0,0,0.693147180559945
2,-0.18568499585085,-3.13748228579832,0,49,1,0,0,0,0,0,0,0,10,0,3.91202300542815,0,0,0,2.39789527279837
1,-4.77734217535733,1.66144808579359,0,21,1,0,0,0,0,1,0,1,2,0,3.09104245335832,0.693147180559945,0,0.693147180559945,1.09861228866811
2,-0.485916329399632,0.299579855551262,1,26,1,0,0,0,0,0,0,0,5,0,3.29583686600433,0,0,0,1.79175946922805
1,1.17450548278551,1.65254319334328,0,29,0,0,0,0,1,0,0,0,0,0,3.40119738166216,0,0,0,0
1,2.42591224954995,-1.47357674401557,0,61,0,0,0,1,0,0,0,0,0,0,4.12713438504509,0,0,0,0
1,0.766556733352147,1.56735381963877,1,26,0,0,0,0,1,0,0,0,1,0,3.29583686600433,0,0,0,0.693147180559945
1,0.481702486637974,-1.29292034522661,0,38,0,0,1,0,0,0,0,0,5,0,3.66356164612965,0,0,0,1.79175946922805
1,1.0089670584051,-0.155909765048927,0,35,0,0,1,0,0,0,0,0,2,1,3.58351893845611,0,0,0,1.09861228866811
2,0.713535962126747,-3.22469065589426,0,55,0,0,0,0,1,0,0,0,8,0,4.02535169073515,0,0,0,2.19722457733622
2,-0.196728229116635,-0.372975145076453,0,32,1,0,0,0,0,0,0,0,4,0,3.49650756146648,0,0,0,1.6094379124341
1,0.825770616837003,0.871128526525314,0,29,0,0,1,0,0,0,0,0,1,0,3.40119738166216,0,0,0,0.693147180559945
1,1.98447497574421,-0.333690531288135,0,46,0,0,1,0,0,0,0,0,0,0,3.85014760171006,0,0,0,0
2,0.884530654810243,1.25970626662614,1,27,0,0,1,0,0,0,0,0,1,0,3.3322045101752,0,0,0,0.693147180559945
1,0.201999648629841,-0.0533440208007647,0,29,0,0,1,0,0,0,0,0,4,0,3.40119738166216,0,0,0,1.6094379124341
2,1.0649150037466,-1.13876275881757,0,43,0,0,0,1,0,0,0,0,3,1,3.78418963391826,0,0,0,1.38629436111989
2,0.703657127285908,1.60339337090372,0,24,0,0,1,0,0,0,0,0,1,1,3.2188758248682,0,0,0,0.693147180559945
2,-1.51419728061639,-2.53316850500463,0,33,1,0,0,0,0,0,0,0,18,0,3.52636052461616,0,0,0,2.94443897916644
2,0.580545293714957,0.614243014255198,0,32,1,0,0,0,0,0,0,0,1,1,3.49650756146648,0,0,0,0.693147180559945
2,-0.148102331096833,-1.48449734560409,1,38,1,0,0,0,0,0,0,0,7,0,3.66356164612965,0,0,0,2.07944154167984
1,-1.35139377048617,-3.50784239418839,0,40,1,0,0,0,0,0,0,0,20,0,3.71357206670431,0,0,0,3.04452243772342
2,1.23346625499676,-2.5630316357536,1,55,0,0,0,0,1,0,0,0,5,0,4.02535169073515,0,0,0,1.79175946922805
1,0.930700208196817,0.295467228474847,1,36,1,0,0,0,0,0,0,0,1,1,3.61091791264422,0,0,0,0.693147180559945
2,0.953970059397451,-3.40044412664456,0,57,0,0,1,0,0,0,0,0,7,0,4.06044301054642,0,0,0,2.07944154167984
2,0.116446981991709,1.30573488408227,0,26,1,0,0,0,0,0,0,0,1,0,3.29583686600433,0,0,0,0.693147180559945
2,1.03092626353355,-0.644315651551714,0,39,0,0,1,0,0,0,0,0,2,0,3.68887945411394,0,0,0,1.09861228866811
2,1.39754677584133,-0.196556859802277,0,45,1,0,0,0,0,0,0,0,0,0,3.8286413964891,0,0,0,0
1,-2.47724846481903,2.02346038920781,0,26,1,0,0,0,0,0,0,1,2,0,3.29583686600433,0,0,0.693147180559945,1.09861228866811
1,2.2245958228322,-0.385177132682313,1,48,0,0,1,0,0,0,0,0,0,0,3.89182029811063,0,0,0,0
1,0.934347189829703,-2.91843685197315,0,52,0,0,1,0,0,0,0,0,7,1,3.97029191355212,0,0,0,2.07944154167984
2,0.0825825207535807,1.58710796483179,0,22,0,0,0,1,0,0,0,0,2,0,3.13549421592915,0,0,0,1.09861228866811
1,1.63709830106838,0.188133448608655,1,43,1,0,0,0,0,0,0,0,0,1,3.78418963391826,0,0,0,0
1,0.307026574403007,-0.174811896674572,0,35,1,0,0,0,0,0,0,0,2,0,3.58351893845611,0,0,0,1.09861228866811
1,0.0910604752970891,0.860821513644099,0,24,0,0,1,0,0,0,0,0,3,0,3.2188758248682,0,0,0,1.38629436111989
1,-2.58193150260019,1.37935555843484,0,23,0,0,0,1,0,0,1,0,2,0,3.17805383034795,0,0.693147180559945,0,1.09861228866811
1,-1.3006522657889,-5.78925730002805,0,56,1,0,0,0,0,0,0,0,28,0,4.04305126783455,0,0,0,3.36729582998647
2,-0.138676443232303,-0.639321233311045,0,33,1,0,0,0,0,0,0,0,5,1,3.52636052461616,0,0,0,1.79175946922805
2,-5.89542785365594,-2.85332552405813,0,36,1,0,0,0,0,0,2,0,17,0,3.61091791264422,0,1.09861228866811,0,2.89037175789616
1,1.18466590748424,2.13812457567109,1,25,0,0,1,0,0,0,0,0,0,0,3.25809653802148,0,0,0,0
2,0.404635207556148,0.120281232165094,0,31,0,0,0,0,1,0,0,0,3,0,3.46573590279973,0,0,0,1.38629436111989
2,-3.45979550002823,-0.0335495767087214,0,28,1,0,0,0,0,0,0,1,12,1,3.36729582998647,0,0,0.693147180559945,2.56494935746154
2,0.506943453395911,2.40038099928194,0,23,1,0,0,0,0,0,0,0,0,1,3.17805383034795,0,0,0,0
1,1.05239199323441,2.38480803772168,0,24,0,0,0,0,1,0,0,0,0,1,3.2188758248682,0,0,0,0
2,1.8754120509661,-1.23971194596118,0,50,0,0,1,0,0,0,0,0,1,1,3.93182563272433,0,0,0,0.693147180559945
1,1.09155078850057,0.59008481140284,0,33,0,0,0,1,0,0,0,0,1,1,3.52636052461616,0,0,0,0.693147180559945
1,1.11535019669604,2.21080186427642,0,24,0,0,1,0,0,0,0,0,0,1,3.2188758248682,0,0,0,0
1,1.25448165439936,-1.94095033168354,1,55,1,0,0,0,0,0,0,0,2,0,4.02535169073515,0,0,0,1.09861228866811
2,0.29153990678368,2.48808895839959,0,22,1,0,0,0,0,0,0,0,0,0,3.13549421592915,0,0,0,0
1,-0.974912578672379,-2.60805592346081,0,38,1,0,0,0,0,0,0,0,14,0,3.66356164612965,0,0,0,2.70805020110221
1,0.378249579004499,0.669944784353809,0,31,1,0,0,0,0,0,0,0,1,0,3.46573590279973,0,0,0,0.693147180559945
1,0.0339059099830714,0.242674982920546,1,30,1,0,0,0,0,0,0,0,3,0,3.43398720448515,0,0,0,1.38629436111989
1,1.79383488584256,-1.47669446970795,0,52,0,0,1,0,0,0,0,0,1,0,3.97029191355212,0,0,0,0.693147180559945
2,-1.17895563563858,-2.74407090104382,0,37,1,0,0,0,0,0,0,0,16,0,3.63758615972639,0,0,0,2.83321334405622
2,0.161230074040404,2.80488671011726,0,20,1,0,0,0,0,0,0,0,0,0,3.04452243772342,0,0,0,0
2,0.929475390229242,2.66258214661922,0,21,0,0,1,0,0,0,0,0,0,1,3.09104245335832,0,0,0,0
1,0.581787321375643,1.89958259665253,0,22,0,0,1,0,0,0,0,0,1,1,3.13549421592915,0,0,0,0.693147180559945
1,-0.159229801916803,-1.5532079760897,0,38,1,0,0,0,0,0,0,0,7,1,3.66356164612965,0,0,0,2.07944154167984
1,0.789942648414633,1.27735327772651,0,31,1,0,0,0,0,0,0,0,0,0,3.46573590279973,0,0,0,0
1,1.18519018467574,1.60548256312193,0,28,0,0,1,0,0,0,0,0,0,0,3.36729582998647,0,0,0,0
2,-2.70783749514453,1.68540018615205,0,21,0,0,0,1,0,0,1,0,2,0,3.09104245335832,0,0.693147180559945,0,1.09861228866811
2,-1.75740355283621,-3.0839045928736,0,34,1,0,0,0,0,0,0,0,22,0,3.55534806148941,0,0,0,3.13549421592915
1,-2.01143255839048,0.064987812709176,0,32,0,0,1,0,0,0,1,0,2,0,3.49650756146648,0,0.693147180559945,0,1.09861228866811
2,0.566912267318375,2.25464534465635,0,24,1,0,0,0,0,0,0,0,0,1,3.2188758248682,0,0,0,0
1,1.20329694621033,1.49024825274782,0,30,0,0,0,1,0,0,0,0,0,0,3.43398720448515,0,0,0,0
1,0.582194235605761,-3.77784844774607,0,61,1,0,0,0,0,0,0,0,8,1,4.12713438504509,0,0,0,2.19722457733622
2,-6.69783852884967,-1.08977863262738,0,32,1,0,0,0,0,0,3,0,7,0,3.49650756146648,0,1.38629436111989,0,2.07944154167984
1,2.06328357871171,0.440720172433109,1,40,0,0,1,0,0,0,0,0,0,1,3.71357206670431,0,0,0,0
2,0.127842114393708,-0.937305963970734,0,33,0,0,1,0,0,0,0,0,6,0,3.52636052461616,0,0,0,1.94591014905531
2,0.0678717703859573,0.405677711796618,0,30,1,0,0,0,0,0,0,0,2,0,3.43398720448515,0,0,0,1.09861228866811
2,0.528909791639079,2.12388428373212,1,21,0,0,1,0,0,0,0,0,1,0,3.09104245335832,0,0,0,0.693147180559945
1,0.505571971235315,-0.221356287903126,0,36,1,0,0,0,0,0,0,0,2,1,3.61091791264422,0,0,0,1.09861228866811
1,-0.427822960791805,-4.86852014963306,0,59,1,0,0,0,0,0,0,0,17,0,4.0943445622221,0,0,0,2.89037175789616
2,-0.32788536804286,-1.11845153208415,0,35,1,0,0,0,0,0,0,0,6,0,3.58351893845611,0,0,0,1.94591014905531
1,2.16530513984366,-0.408000494494195,0,49,0,0,0,1,0,0,0,0,0,1,3.91202300542815,0,0,0,0
2,-3.17107139004166,1.59360541246035,0,21,1,0,0,0,0,0,1,0,2,0,3.09104245335832,0,0.693147180559945,0,1.09861228866811
1,0.404981724258482,1.82202166759536,0,23,0,0,0,1,0,0,0,0,1,0,3.17805383034795,0,0,0,0.693147180559945
1,1.50324385791071,1.19749330477554,0,33,0,0,0,1,0,0,0,0,0,1,3.52636052461616,0,0,0,0
2,-2.24995156073333,1.10492927579173,0,20,1,0,0,0,0,1,0,0,1,0,3.04452243772342,0.693147180559945,0,0,0.693147180559945
2,-0.181761409905052,0.235145761651197,0,29,1,0,0,0,0,0,0,0,3,0,3.40119738166216,0,0,0,1.38629436111989
2,-2.2732923520416,2.54619609919947,0,25,1,0,0,0,0,0,0,1,1,0,3.25809653802148,0,0,0.693147180559945,0.693147180559945
2,-0.510961206886831,1.81211094285776,0,20,1,0,0,0,0,0,0,0,2,0,3.04452243772342,0,0,0,1.09861228866811
2,0.571216368540767,0.130120872055012,0,30,0,0,1,0,0,0,0,0,3,1,3.43398720448515,0,0,0,1.38629436111989
1,0.583356503636319,-2.82465057131011,0,55,1,0,0,0,0,0,0,0,5,0,4.02535169073515,0,0,0,1.79175946922805
2,-0.59035660420718,-4.1708813023157,0,52,1,0,0,0,0,0,0,0,16,0,3.97029191355212,0,0,0,2.83321334405622
2,0.634696594885311,1.2638882782066,0,27,0,0,0,1,0,0,0,0,1,0,3.3322045101752,0,0,0,0.693147180559945
1,1.95977032136931,-2.46019783592304,0,60,0,0,1,0,0,0,0,0,2,1,4.11087386417331,0,0,0,1.09861228866811
1,2.06047136028607,-0.0830810767484205,0,44,0,0,1,0,0,0,0,0,0,1,3.80666248977032,0,0,0,0
1,0.791603876800193,0.882839759375116,0,30,0,0,0,1,0,0,0,0,1,0,3.43398720448515,0,0,0,0.693147180559945
1,0.117539251803774,1.25193790079709,1,25,1,0,0,0,0,0,0,0,2,1,3.25809653802148,0,0,0,1.09861228866811
2,-0.161166008754824,1.36061843152973,1,20,0,0,1,0,0,0,0,0,4,0,3.04452243772342,0,0,0,1.6094379124341
2,0.314403017901216,0.318247824495182,0,28,0,0,1,0,0,0,0,0,3,0,3.36729582998647,0,0,0,1.38629436111989
1,0.428284766751212,1.83683698464696,0,22,0,0,1,0,0,0,0,0,1,0,3.13549421592915,0,0,0,0.693147180559945
2,-0.755035830842699,-1.75697753502192,0,35,1,0,0,0,0,0,0,0,10,0,3.58351893845611,0,0,0,2.39789527279837
1,1.44200353531529,1.41735561068176,0,30,0,0,1,0,0,0,0,0,0,1,3.43398720448515,0,0,0,0
2,-3.66069994440135,4.35608006505921,0,22,1,0,0,0,0,0,0,2,0,0,3.13549421592915,0,0,1.09861228866811,0
1,1.24221893588033,-1.47623426180154,0,47,0,0,0,0,1,0,0,0,3,1,3.87120101090789,0,0,0,1.38629436111989
1,-0.497043800219603,0.230869225065656,0,26,1,0,0,0,0,0,0,0,5,1,3.29583686600433,0,0,0,1.79175946922805
1,0.518070924215882,2.46909162976754,1,23,1,0,0,0,0,0,0,0,0,0,3.17805383034795,0,0,0,0
2,1.82172005131942,-0.693986253464136,1,52,1,0,0,0,0,0,0,0,0,0,3.97029191355212,0,0,0,0
2,-6.90076102476866,6.22985473864489,1,22,1,0,0,0,0,0,0,5,0,1,3.13549421592915,0,0,1.79175946922805,0
1,2.27586877990144,-1.0396537598674,0,54,0,0,1,0,0,0,0,0,0,0,4.00733318523247,0,0,0,0
1,1.06647591007133,-1.58123573946805,0,50,1,0,0,0,0,0,0,0,2,1,3.93182563272433,0,0,0,1.09861228866811
1,0.608342812629709,1.3992598398072,0,25,0,0,1,0,0,0,0,0,1,0,3.25809653802148,0,0,0,0.693147180559945
1,2.14910500118861,-0.202234288796957,1,46,0,0,1,0,0,0,0,0,0,0,3.85014760171006,0,0,0,0
2,-2.21675025330193,2.40882766309461,0,26,1,0,0,0,0,0,0,1,1,0,3.29583686600433,0,0,0.693147180559945,0.693147180559945
1,0.993480390785777,2.50699109002523,0,22,0,0,1,0,0,0,0,0,0,1,3.13549421592915,0,0,0,0
2,-2.07335335865269,-3.2153909273914,0,38,0,0,1,0,0,1,0,0,10,0,3.66356164612965,0.693147180559945,0,0,2.39789527279837
2,0.0153633990352098,-1.49703565806317,1,36,0,0,0,1,0,0,0,0,9,0,3.61091791264422,0,0,0,2.30258509299405
2,-0.0807396990199296,-0.684213808334718,1,34,1,0,0,0,0,0,0,0,5,0,3.55534806148941,0,0,0,1.79175946922805
2,-11.0777707696799,0.0914493010020742,0,18,1,0,0,0,0,5,0,2,4,0,2.94443897916644,1.79175946922805,0,1.09861228866811,1.6094379124341
2,0.370420839449389,0.71352140093947,1,26,0,0,1,0,0,0,0,0,3,0,3.29583686600433,0,0,0,1.38629436111989
2,-2.2470816254985,0.272772760778759,1,32,0,0,0,1,0,0,0,1,8,1,3.49650756146648,0,0,0.693147180559945,2.19722457733622
2,1.64877829087593,-0.690489570121124,0,44,0,0,1,0,0,0,0,0,1,1,3.80666248977032,0,0,0,0.693147180559945
1,-0.723947453974792,-0.156913404781476,0,27,1,0,0,0,0,0,0,0,6,0,3.3322045101752,0,0,0,1.94591014905531
2,-0.452308268218986,0.247620957188815,0,27,1,0,0,0,0,0,0,0,4,0,3.3322045101752,0,0,0,1.6094379124341
2,0.347844601112608,1.01389256592041,0,25,0,0,1,0,0,0,0,0,2,0,3.25809653802148,0,0,0,1.09861228866811
2,-7.77616192965137,4.75813199136562,0,19,0,0,1,0,0,0,1,3,1,0,2.99573227355399,0,0.693147180559945,1.38629436111989,0.693147180559945
1,2.24088906697815,-0.954935510407588,0,53,0,0,1,0,0,0,0,0,0,0,3.98898404656427,0,0,0,0
1,1.30818216970755,0.455049208093285,0,39,1,0,0,0,0,0,0,0,0,1,3.68887945411394,0,0,0,0
2,-2.72343601933839,-1.2494623457343,0,27,1,0,0,0,0,1,0,0,6,0,3.3322045101752,0.693147180559945,0,0,1.94591014905531
2,0.990400642281404,1.00258476901649,1,29,0,0,1,0,0,0,0,0,1,0,3.40119738166216,0,0,0,0.693147180559945
2,-0.280026349255688,1.78236049022526,1,21,1,0,0,0,0,0,0,0,2,0,3.09104245335832,0,0,0,1.09861228866811
1,-0.846643581909072,0.211459487498475,1,24,1,0,0,0,0,0,0,0,7,0,3.2188758248682,0,0,0,2.07944154167984
1,1.58844789239124,1.06185505070391,0,33,0,0,1,0,0,0,0,0,0,1,3.52636052461616,0,0,0,0
1,-5.57704510125904,4.77983920780639,1,24,0,0,1,0,0,0,0,4,1,1,3.2188758248682,0,0,1.6094379124341,0.693147180559945
